t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
24.2,-0.792587252833632,0.792992515529661,0,0,0,0,1.00040534482605,-1.35308431126191e-15,0.142821196642655,0.0349630440628435,0,0,0,0.0214458838900354,0.018157733790208
24.4,-0.797099300000605,0.797507195884188,0,0,0,0,1.00040797908442,-1.47798440153224e-15,0.143827429132382,0.035112197294829,0,0,0,0.0217351019354027,0.0182753482571871
24.6,-0.801591055691794,0.802001585472028,0,0,0,0,1.00041061405912,1.870031907103e-14,0.144834632218169,0.0352606941102939,0,0,0,0.0220258025308172,0.0183926041292371
24.8,-0.806062701226422,0.806475865866949,0,0,0,0,1.00041325000479,2.33840724561674e-15,0.14584290257992,0.0354085495223254,0,0,0,0.0223179833611563,0.0185095252600934
25,-0.810514415507176,0.810930216216329,0,0,0,0,1.00041588716625,8.28503932126523e-15,0.146852332989003,0.0355557781281731,0,0,0,0.0226116421665082,0.0186261345304597
25.2,-0.814946375063042,0.815364813284195,0,0,0,0,1.00041852577864,1.55431223447522e-14,0.147863012393635,0.0357023941166795,0,0,0,0.0229067767404267,0.0187424538676149
25.4,-0.819358754091162,0.819779831493312,0,0,0,0,1.00042116606768,3.18495230189342e-15,0.148875026009584,0.0358484112763466,0,0,0,0.023203384928254,0.0188585042665136
25.6,-0.823751724497772,0.824175442966349,0,0,0,0,1.00042380824993,-2.15730211472476e-14,0.149888455414958,0.035993843003652,0,0,0,0.0235014646255062,0.0189743058121306
25.8,-0.828125455938218,0.828551817566148,0,0,0,0,1.00042645253297,2.27526331109118e-14,0.150903378648317,0.036138702311631,0,0,0,0.0238010137763212,0.0190898777028227
26,-0.832480115856099,0.832909122935104,0,0,0,0,1.0004290991157,9.04831765069503e-15,0.151919870308998,0.0362830018383251,0,0,0,0.0241020303719644,0.0192052382744997
26.2,-0.836815869521542,0.837247524533702,0,0,0,0,1.00043174818859,-1.75831571525009e-14,0.152938001659956,0.036426753856044,0,0,0,0.0244045124493909,0.0193204050254163
26.4,-0.841132880068648,0.841567185678219,0,0,0,0,1.00043439993391,-1.76247905159244e-15,0.153957840731291,0.0365699702801912,0,0,0,0.0247084580898609,0.0194353946414126
26.6,-0.845431308532121,0.845868267577609,0,0,0,0,1.000437054526,6.23112672570869e-15,0.154979452424495,0.036712662678204,0,0,0,0.025013865417607,0.0195502230214494
